TextBlob,brand,clean,favourites_count,followers_count,friends_count,id,location,name,orig,polarity,pubdate,screen_name,sentiment,statuses_count,subjectivity,user_id,verified
"xiaomi m365 folding electric scooter europe version - black  #gearbest 

 *precio:* 330,78 ",xiaomi,"xiaomi m365 folding electric scooter europe version - black  #gearbest 

 *precio:* 330,78 ",0,3717,4,1083025916970893313,El mundo,Solo_Chollos,"Xiaomi M365 Folding Electric Scooter Europe Version - BLACK ⚡ #GEARBEST 

❗ *PRECIO:* 330,78€… https://t.co/5uyowutmtX",-0.16666666666666666,Wed Jan 09 15:41:14 +0000 2019,Solo_Chollos,negative,16600,0.43333333333333335,828175574241775616,False
"@fluffyparkji lmao it's for my xiaomi band, you know those healthy wristband watch thingy that count your steps and everything",xiaomi,"@fluffyparkji lmao it's for my xiaomi band, you know those healthy wristband watch thingy that count your steps and everything",25517,1215,432,1083025943893962757,Malaysia,D-14 ✈ Seoul,"@fluffyparkji LMAO IT'S FOR MY XIAOMI BAND, YOU KNOW THOSE HEALTHY WRISTBAND WATCH THINGY THAT COUNT YOUR STEPS AND EVERYTHING",0.55,Wed Jan 09 15:41:21 +0000 2019,ongwinkie,positive,245357,0.75,45510365,False
"guys, mi a2 (6gb ram, 128gb rom, sd 660) is cheap af, only 779, for a phone that costs 1.1k ish

",xiaomi,"guys, mi a2 (6gb ram, 128gb rom, sd 660) is cheap af, only 779, for a phone that costs 1.1k ish

",6538,356,322,1083026171988561920,UTMKL ,mok,"Guys, Mi A2 (6gb ram, 128gb rom, SD 660) is cheap af, only 779, for a phone that costs 1.1k ish

https://t.co/QLEIqdTHq3",0.2,Wed Jan 09 15:42:15 +0000 2019,dan_firdauss,positive,18452,0.85,943710290,False
samsung j5 2017 display. #riparazione #telefonia #3402942395 #tablet #samsung #iphone #huawei #xiaomi #ios #android ,xiaomi,samsung j5 2017 display. #riparazione #telefonia #3402942395 #tablet #samsung #iphone #huawei #xiaomi #ios #android ,217,71,150,1083026203366191104,"Medan Kota, Indonesia",Abdul Romadhon,SAMSUNG J5 2017 DISPLAY. #riparazione #telefonia #3402942395 #tablet #samsung #iphone #huawei #xiaomi #ios #android… https://t.co/9sS7Yii5AS,0.0,Wed Jan 09 15:42:23 +0000 2019,Abdulromadhon22,neutral,1492,0.0,925937024531546112,False
"tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2, galaxy m   via @youtubeindia",xiaomi,"tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2, galaxy m   via @youtubeindia",2,1725907,0,1083026349852381184,"Dubai, United Arab Emirates",Gaurav Chaudhary,"Tech Talks #708 - Poco F1 Update, Xiaomi Black Shark, Qualcomm 5G Devices, Redmi Y2, Galaxy M  https://t.co/iprI7j51bN via @YouTubeIndia",-0.16666666666666666,Wed Jan 09 15:42:58 +0000 2019,TechnicalGuruji,negative,3508,0.43333333333333335,3992637442,False
xiaomi mijia airpop light 360 pm2.5 anti-haze face mask skin-friendly material antibacterial ,xiaomi,xiaomi mijia airpop light 360 pm2.5 anti-haze face mask skin-friendly material antibacterial ,4,28,32,1083026371570483202,USA,Michael E. Parr - hot deal,Xiaomi Mijia AirPOP Light 360° PM2.5 Anti-haze Face Mask Skin-friendly Material Antibacterial https://t.co/RVX1fgtgDH,0.4,Wed Jan 09 15:43:03 +0000 2019,bsywfdiwads,positive,1100,0.7,1057307005323333632,False
"new video by technical guruji: tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2, ",xiaomi,"new video by technical guruji: tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2, ",0,0,13,1083026415140958215,Raipu Chhattisgarh,Avinash Sahu,"New video by Technical Guruji: Tech Talks #708 - Poco F1 Update, Xiaomi Black Shark, Qualcomm 5G Devices, Redmi Y2,… https://t.co/tV60nXlXxM",-0.010101010101010102,Wed Jan 09 15:43:13 +0000 2019,Avinash35287690,neutral,476,0.3292929292929293,958574242462871552,False
"@manukumarjain @xiaomi @xiaomiindia @mifans @miui_india @miindiasupport
captured by redmi note 5 pro
1. hdr mode
2. ",xiaomi,"@manukumarjain @xiaomi @xiaomiindia @mifans @miui_india @miindiasupport
captured by redmi note 5 pro
1. hdr mode
2. ",10,3,11,1083026533722120194,"Maharashtra, India",sumit pawde,"@manukumarjain @xiaomi @XiaomiIndia @mifans @MIUI_India @MiIndiaSupport
Captured By Redmi Note 5 Pro
1. HDR Mode
2.… https://t.co/UWf3Bt7xJ1",0.0,Wed Jan 09 15:43:41 +0000 2019,PawdeSumit,neutral,45,0.0,1065914415046770689,False
xiaomi shares dropped 7% in hong kong to reach a record low. the chinese smartphone maker is now trading 40% below ,xiaomi,xiaomi shares dropped 7% in hong kong to reach a record low. the chinese smartphone maker is now trading 40% below ,7,1621,5000,1083026564327960576,,XO,Xiaomi shares dropped 7% in Hong Kong to reach a record low. The Chinese smartphone maker is now trading 40% below… https://t.co/q1XLB9CscB,0.0,Wed Jan 09 15:43:49 +0000 2019,BoilerRoomTweet,neutral,12874,0.15,62404274,False
this phone! xiaomi mi8 --  ,xiaomi,this phone! xiaomi mi8 --  ,37670,1809,1697,1083026664064536577,Remote location,spazzle shelby,this phone! Xiaomi Mi8 -- https://t.co/ukpCfybndy https://t.co/59qA4Ggp2T,0.0,Wed Jan 09 15:44:13 +0000 2019,spazzle_,neutral,149725,0.0,41331829,False
"@xiaomiindia @redmiindia y2 gets another price cut in india, now starts at rs. 8999 ",xiaomi,"@xiaomiindia @redmiindia y2 gets another price cut in india, now starts at rs. 8999 ",44,715,747,1083026979626967040,Chennai,Tech Today™,"@XiaomiIndia @RedmiIndia Y2 gets another price cut in India, now starts at Rs. 8999 https://t.co/81x6gzmqxo",0.0,Wed Jan 09 15:45:28 +0000 2019,talkfaasil,neutral,18903,0.0,177489197,False
"tech world*
xiaomi redmi note 7 to be launch on 10 jan
xiaomi redmi note 7 could launch on january 10 as the phone ",xiaomi,"tech world*
xiaomi redmi note 7 to be launch on 10 jan
xiaomi redmi note 7 could launch on january 10 as the phone ",15,2,2,1083027041044348928,,indiabusinessstory,"TECH WORLD*
Xiaomi Redmi Note 7 to be launch on 10 Jan
Xiaomi Redmi Note 7 could launch on January 10 as the phone… https://t.co/aIharQqIRY",0.0,Wed Jan 09 15:45:42 +0000 2019,indiabusinesss1,neutral,116,0.0,1041735904421969920,False
@oppo has announced that it will officially launch in the uk at the end of this month following a similar move by ,xiaomi,@oppo has announced that it will officially launch in the uk at the end of this month following a similar move by ,71,53,40,1083027106886533120,"Initao, Northern Mindanao",Jay Bonggolto Decenella,@OPPO has announced that it will officially launch in the UK at the end of this month following a similar move by… https://t.co/aKQEATu1jV,0.0,Wed Jan 09 15:45:58 +0000 2019,JayBonggolto,neutral,501,0.25,2957445231,False
"how my new xiaomi 8 arrived, i hope its working ok @cpwtweets ",xiaomi,"how my new xiaomi 8 arrived, i hope its working ok @cpwtweets ",66,332,65,1083027139027501056,Hong Kong and Taiwan,Airports & Flights,"how my new xiaomi 8 arrived, i hope its working ok @CPWTweets https://t.co/28UMfjwBnA",0.3181818181818182,Wed Jan 09 15:46:06 +0000 2019,WorldAviationHD,positive,3140,0.4772727272727273,86544551,False
"speakers from harman, xiaomi &amp; synamedias services  day 2 at ces 2019 ",xiaomi,"speakers from harman, xiaomi &amp; synamedias services  day 2 at ces 2019 ",54,545,121,1083027150633091074,Gilgit Baltistan Sinkarmo ,Syed Hasnain Rizvi,"Speakers from Harman, Xiaomi &amp; Synamedia’s Services – Day 2 at CES 2019 https://t.co/jtT0ya6XY5",0.0,Wed Jan 09 15:46:09 +0000 2019,S_Hasnain12,neutral,1314,0.0,583682925,False
"mi home waterproof rechargeable men electric razor from xiaomi youpin  black 263354801, mini body beard shaver | w ",xiaomi,"mi home waterproof rechargeable men electric razor from xiaomi youpin  black 263354801, mini body beard shaver | w ",1,29,0,1083027172850315264,"Trier, Deutschland",smart GADGET deals,"Mi Home Waterproof Rechargeable Men Electric Razor from Xiaomi Youpin – BLACK 263354801, Mini Body Beard Shaver | W… https://t.co/5MoZhn6Re0",-0.16666666666666666,Wed Jan 09 15:46:14 +0000 2019,smartGADGETdeal,negative,8559,0.43333333333333335,1019179725095399424,False
new post (awinner colorful waterproof replacement bands for xiaomi mi band 2 smart miband 2nd (no activity tracker) ,xiaomi,new post (awinner colorful waterproof replacement bands for xiaomi mi band 2 smart miband 2nd (no activity tracker) ,0,19,32,1083027577252528128,,SHESHNATH,New post (Awinner Colorful Waterproof Replacement Bands for Xiaomi Mi Band 2 Smart Miband 2nd (No Activity Tracker)… https://t.co/yHwEse72OL,0.16266233766233765,Wed Jan 09 15:47:50 +0000 2019,SHESHNA83610827,positive,9472,0.3743506493506493,999164329986420737,False
new post (awinner colorful waterproof replacement bands for xiaomi mi band 2 smart miband 2nd (no activity tracker) ,xiaomi,new post (awinner colorful waterproof replacement bands for xiaomi mi band 2 smart miband 2nd (no activity tracker) ,0,261,2216,1083027578938671109,INDIA,Sheshnath Chauhan,New post (Awinner Colorful Waterproof Replacement Bands for Xiaomi Mi Band 2 Smart Miband 2nd (No Activity Tracker)… https://t.co/WTTWR8qLSk,0.16266233766233765,Wed Jan 09 15:47:51 +0000 2019,BALKURIA,positive,9735,0.3743506493506493,2541337508,False
"tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2, galaxy m ",xiaomi,"tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2, galaxy m ",16,11,35,1083028139893116928,"Delhi, India",Bharat Modi,"Tech Talks #708 - Poco F1 Update, Xiaomi Black Shark, Qualcomm 5G Devices, Redmi Y2, Galaxy M… https://t.co/kpDdKLqUZj",-0.16666666666666666,Wed Jan 09 15:50:04 +0000 2019,BharatM54352629,negative,75,0.43333333333333335,1074214400343457793,False
xiaomi mi robot vacuum giveaway ,xiaomi,xiaomi mi robot vacuum giveaway ,4562,617,3727,1083028503908499456,Coffee CIty  is a real city,GeraldLee,Xiaomi Mi Robot Vacuum Giveaway https://t.co/ym4XDPYf2o,-0.008333333333333333,Wed Jan 09 15:51:31 +0000 2019,IWantcoffeeasap,neutral,47481,0.0,2548039819,False
xiaomi lemo desktop organizer 3 in 1 abs plastic white storage box card pen ,xiaomi,xiaomi lemo desktop organizer 3 in 1 abs plastic white storage box card pen ,9,331,86,1083029245415358464,USA,John A. Kelley - Great Deal - USA,Xiaomi LEMO Desktop Organizer 3 in 1 ABS Plastic White Storage Box Card Pen https://t.co/AzcCGfz0i2,0.0,Wed Jan 09 15:54:28 +0000 2019,FREECAMERA1,neutral,800480,0.0,2569637460,False
"i liked a @youtube video  tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2,",xiaomi,"i liked a @youtube video  tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2,",46083,493,191,1083029253267050496,India,Arun K,"I liked a @YouTube video https://t.co/uKTE5bhVv7 Tech Talks #708 - Poco F1 Update, Xiaomi Black Shark, Qualcomm 5G Devices, Redmi Y2,",0.21666666666666667,Wed Jan 09 15:54:30 +0000 2019,itsmearunk,positive,23484,0.6166666666666667,165400477,False
"i liked a @youtube video  xiaomi mi 9,walking car,poco f1 big update,oppo r15 pro india,samsung 8k tv,whatsapp",xiaomi,"i liked a @youtube video  xiaomi mi 9,walking car,poco f1 big update,oppo r15 pro india,samsung 8k tv,whatsapp",19,32,44,1083029327959203845,"kathmandu, Nepal",Safik rain,"I liked a @YouTube video https://t.co/YRFxTPrXq4 Xiaomi Mi 9,Walking Car,Poco F1 Big Update,Oppo R15 Pro India,Samsung 8K Tv,Whatsapp",0.3,Wed Jan 09 15:54:48 +0000 2019,safikrain3,positive,1468,0.45,540631115,False
@cmanmohan @indiapoco guys possible then also add dark theme mode. @pocosupport @xiaomi @xiaomiindia,xiaomi,@cmanmohan @indiapoco guys possible then also add dark theme mode. @pocosupport @xiaomi @xiaomiindia,5,1,10,1083029427095691265,,Jay Patel,@cmanmohan @IndiaPOCO Guys possible then also add dark theme mode. @POCOSupport @xiaomi @XiaomiIndia,-0.075,Wed Jan 09 15:55:11 +0000 2019,its_j_for_jay,neutral,12,0.7,1077446654935031808,False
8x zoom black phone telescope telephoto lens with clip for iphone samsung xiaomi ,xiaomi,8x zoom black phone telescope telephoto lens with clip for iphone samsung xiaomi ,4,16,18,1083029541268963328,USA,Carlos N. Woodard - Hot Deal - USA,8X Zoom Black Phone Telescope Telephoto Lens with Clip for iPhone Samsung Xiaomi https://t.co/5nJqFyZWIO,-0.16666666666666666,Wed Jan 09 15:55:39 +0000 2019,gdgwdhwywsd,negative,1070,0.43333333333333335,1057279026060902400,False
"carriers have already started setting up networks in small test areas, while manufacturers like samsung, oneplus, a ",xiaomi,"carriers have already started setting up networks in small test areas, while manufacturers like samsung, oneplus, a ",4935,10779,1309,1083029635758284800,"N. America, Europe & Asia",TEKsystems,"Carriers have already started setting up networks in small test areas, while manufacturers like Samsung, OnePlus, a… https://t.co/gZsdgf8348",-0.25,Wed Jan 09 15:56:01 +0000 2019,TEKsystems,negative,28048,0.4,16438170,True
"@donovansung a close-up look at logo...
",xiaomi,"@donovansung a close-up look at logo...
",410,52,108,1083029705144455168,"Pune, India",SPARROWS NEWS,"@donovansung A close-up look at logo...
https://t.co/xaPMAZtQZ3",0.0,Wed Jan 09 15:56:18 +0000 2019,sparrows_news,neutral,892,0.0,928514141643403265,False
#news xiaomi mi a1: patch january 2019 and to fix wi-fi and 4g network ,xiaomi,#news xiaomi mi a1: patch january 2019 and to fix wi-fi and 4g network ,263,4044,5977,1083029784454668290,Web,BitFeed 🚀,#news Xiaomi Mi A1: patch January 2019 and to fix Wi-Fi and 4G network https://t.co/ZoF4Tp1GgU,0.0,Wed Jan 09 15:56:36 +0000 2019,BitFeedCO,neutral,858797,0.0,3359131565,False
"giveaway competition!!! win a xiaomi mi8

fill out the following form


and win an amazing x ",xiaomi,"giveaway competition!!! win a xiaomi mi8

fill out the following form


and win an amazing x ",5,16,42,1083029817740742656,Ελλάς,CoolDeals,"Giveaway competition!!! Win a Xiaomi Mi8

Fill out the following form
https://t.co/59CFZSjAdo

and WIN an amazing X… https://t.co/swpaNQRg7g",0.55,Wed Jan 09 15:56:44 +0000 2019,CoolDealsEU,positive,225,0.45,827181077697540099,False
focalprice: $6 off for xiaomi 70mai dash cam pro #focalprice ,xiaomi,focalprice: $6 off for xiaomi 70mai dash cam pro #focalprice ,1,2490,1576,1083029891967156224,NY,Best Coupon Online,Focalprice: $6 off for Xiaomi 70mai Dash Cam Pro #Focalprice https://t.co/e9OcFmJ0Rn,0.0,Wed Jan 09 15:57:02 +0000 2019,best_coupon,neutral,128942,0.0,181342308,False
"i added a video to a @youtube playlist  tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g",xiaomi,"i added a video to a @youtube playlist  tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g",58,5,9,1083030168472412165,"New Delhi, India",ETA Unicorn,"I added a video to a @YouTube playlist https://t.co/Nn9MYGJEn9 Tech Talks #708 - Poco F1 Update, Xiaomi Black Shark, Qualcomm 5G",-0.16666666666666666,Wed Jan 09 15:58:08 +0000 2019,EtaUnicorn,negative,57,0.43333333333333335,1043547151027130368,False
xiaomi mijia ninebot one s2 batman version electric unicycle scooter ,xiaomi,xiaomi mijia ninebot one s2 batman version electric unicycle scooter ,4,211,41,1083030204078063616,USA,Brian B. Ryan - Top Deal - USA,Xiaomi Mijia Ninebot One S2 Batman Version Electric Unicycle Scooter https://t.co/GZ5yuPZIhY,0.0,Wed Jan 09 15:58:17 +0000 2019,TAMTAMCARS,neutral,79913,0.0,2606135036,False
arriva lo slider ,xiaomi,arriva lo slider ,4,734,3811,1083030296881229826,,smartVSphone,✋📱Arriva lo slider📱✋ https://t.co/MBMcYofh8O,0.0,Wed Jan 09 15:58:39 +0000 2019,smartvsphoneig,neutral,552,0.0,717995267748978688,False
"new video by technical guruji: tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2, ",xiaomi,"new video by technical guruji: tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2, ",0,2,20,1083030517489061892,,Technical gojri pahari songs,"New video by Technical Guruji: Tech Talks #708 - Poco F1 Update, Xiaomi Black Shark, Qualcomm 5G Devices, Redmi Y2,… https://t.co/ldQILBWt8j",-0.010101010101010102,Wed Jan 09 15:59:31 +0000 2019,GojriSongs,neutral,9,0.3292929292929293,1060609603187036160,False
try epris if you are fed up of these money hopping monsters...... really good repair experience....loved it... m just a ,xiaomi,try epris if you are fed up of these money hopping monsters...... really good repair experience....loved it... m just a ,0,0,0,1083030599173107712,,atkrsh1,Try EPRIS if u r fed up of these money hopping monsters...... Really good repair experience....loved it... M just a… https://t.co/seboxxxZYk,0.7,Wed Jan 09 15:59:51 +0000 2019,atkrsh11,positive,43,0.6000000000000001,1026168353830785024,False
"i liked a @youtube video  tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2,",xiaomi,"i liked a @youtube video  tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2,",362,12,105,1083030664512000001,Pune,Tohidul Saikh,"I liked a @YouTube video https://t.co/lzcOcQwdMH Tech Talks #708 - Poco F1 Update, Xiaomi Black Shark, Qualcomm 5G Devices, Redmi Y2,",0.21666666666666667,Wed Jan 09 16:00:06 +0000 2019,tohidsaikh,positive,1791,0.6166666666666667,196401624,False
xiaomi mi robot vacuum giveaway ,xiaomi,xiaomi mi robot vacuum giveaway ,46,1100,5001,1083030704403951616,,Sherry Strode,Xiaomi Mi Robot Vacuum Giveaway https://t.co/5FojYMYkfU,-0.008333333333333333,Wed Jan 09 16:00:16 +0000 2019,SStrode,neutral,195224,0.0,341018943,False
"i liked a @youtube video  tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2,",xiaomi,"i liked a @youtube video  tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2,",54,11,95,1083030881571344385,Churu ,Aman Tiwari,"I liked a @YouTube video https://t.co/YzdYVRTRFd Tech Talks #708 - Poco F1 Update, Xiaomi Black Shark, Qualcomm 5G Devices, Redmi Y2,",0.21666666666666667,Wed Jan 09 16:00:58 +0000 2019,tiwariaman203,positive,270,0.6166666666666667,802486139642843136,False
i liked a @youtube video  xiaomi redmi 7 pro 2019 trailer concept design official introduction !,xiaomi,i liked a @youtube video  xiaomi redmi 7 pro 2019 trailer concept design official introduction !,45,279,326,1083030938064486400,São Paulo,Diogo Santos,I liked a @YouTube video https://t.co/EPceQt6htC Xiaomi Redmi 7 Pro 2019 Trailer Concept Design Official introduction !,0.75,Wed Jan 09 16:01:12 +0000 2019,diogopunx,positive,2065,0.8,2874217113,False
"@manukumarjain @xiaomi @xiaomiindia @mifans @miui_india @miindiasupport @mihomein @xiaomifanclub @official_xpi
capt ",xiaomi,"@manukumarjain @xiaomi @xiaomiindia @mifans @miui_india @miindiasupport @mihomein @xiaomifanclub @official_xpi
capt ",10,3,11,1083031087029223425,"Maharashtra, India",sumit pawde,"@manukumarjain @xiaomi @XiaomiIndia @mifans @MIUI_India @MiIndiaSupport @MiHomeIN @XiaomiFanClub @Official_XPI
Capt… https://t.co/Eb7Prgii0g",0.0,Wed Jan 09 16:01:47 +0000 2019,PawdeSumit,neutral,46,0.0,1065914415046770689,False
"#cheapsmartphones, #boostsmartphones, #chinawholesaler #xiaomi #mi 8 #lite 6gb 128gb gold 24mp #selfie #camera ",xiaomi,"#cheapsmartphones, #boostsmartphones, #chinawholesaler #xiaomi #mi 8 #lite 6gb 128gb gold 24mp #selfie #camera ",433,771,1023,1083031129865609216,U.S A,HERBETRADE,"#cheapsmartphones, #boostsmartphones, #chinawholesaler #xiaomi #mi 8 #lite 6gb 128gb gold 24mp #selfie #camera… https://t.co/0V8C0PLj3E",0.0,Wed Jan 09 16:01:57 +0000 2019,herbetrades,neutral,3774,0.0,2286243739,False
xiaomi mi box 4 se a new low cost box forchina  ,xiaomi,xiaomi mi box 4 se a new low cost box forchina  ,24,113,124,1083031176565014528,,AndroidPCtv,XIAOMI Mi Box 4 SE a new low cost Box for china https://t.co/6j90ciclDe https://t.co/jaV8EyUuBj,0.06818181818181818,Wed Jan 09 16:02:08 +0000 2019,androidpctv_com,neutral,1387,0.37727272727272726,908975471181942785,False
"new video by technical guruji: tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2, ",xiaomi,"new video by technical guruji: tech talks #708 - poco f1 update, xiaomi black shark, qualcomm 5g devices, redmi y2, ",0,0,10,1083031263383040001,,Sjugala Singh,"New video by Technical Guruji: Tech Talks #708 - Poco F1 Update, Xiaomi Black Shark, Qualcomm 5G Devices, Redmi Y2,… https://t.co/MFyq841Wik",-0.010101010101010102,Wed Jan 09 16:02:29 +0000 2019,SjugalaS,neutral,225,0.3292929292929293,1061362876852490240,False
offer xiaomi mi a2 (lite and normal) since110  ,xiaomi,offer xiaomi mi a2 (lite and normal) since110  ,0,9,0,1083031332018638848,,FromMySofa,Offer Xiaomi Mi A2 (Lite and Normal) since 110£ https://t.co/BtYsnoYtaV https://t.co/qaqJVQtmur,0.15,Wed Jan 09 16:02:45 +0000 2019,frommysofa,positive,2661,0.6499999999999999,936352771808350208,False
when you will announce this contest winner?,xiaomi,when you will announce this contest winner?,384,7,106,1083031580719734784,,Ozymandias,When you will announce this contest winner?,0.0,Wed Jan 09 16:03:45 +0000 2019,Ozymand68993047,neutral,110,0.0,1074278687074217984,False
@donovansung a new sub-brand of xiaomi ? like the poco ?,xiaomi,@donovansung a new sub-brand of xiaomi ? like the poco ?,336,6,38,1083031656414375936,"Vellore, India",Mohnish,@donovansung A new Sub-Brand of Xiaomi ? Like the POCO ?,0.13636363636363635,Wed Jan 09 16:04:03 +0000 2019,MohnishG2,positive,638,0.45454545454545453,1032272450879336449,False
xiaomi sinks after billions of shares are unlocked for sale -  ,xiaomi,xiaomi sinks after billions of shares are unlocked for sale -  ,0,34,40,1083031778288381952,,nternet.in,Xiaomi sinks after billions of shares are unlocked for sale - https://t.co/fPsjF370YK https://t.co/r1DUQlQdZ5,-0.1,Wed Jan 09 16:04:32 +0000 2019,nternet_in,negative,25738,0.0,711798517119918080,False
6 best earphones for xiaomi poco f1 that you can buy... ,xiaomi,6 best earphones for xiaomi poco f1 that you can buy... ,3,93,7,1083031910807408640,"Mumbai, India",Cygen-Celframe India,6 Best Earphones for Xiaomi Poco F1 That You Can Buy... https://t.co/RsCh6kbmrE,1.0,Wed Jan 09 16:05:03 +0000 2019,Celframe_India,positive,6371,0.3,758925173433040896,False
"#xiaomi #redmi #redminote5pro #price in #india cut, now starts at rs. 12,999  #gadgets #ndtv",xiaomi,"#xiaomi #redmi #redminote5pro #price in #india cut, now starts at rs. 12,999  #gadgets #ndtv",3073,5092,379,1083032529278390273,"Muzaffarpur, Bihar",IPL 2019-Fatafat cricket. Latest info.,"#Xiaomi #Redmi #RedmiNote5Pro #price in #India Cut, Now Starts at Rs. 12,999 https://t.co/pUINjJoSvS #gadgets #NDTV",0.0,Wed Jan 09 16:07:31 +0000 2019,ipl2019_news,neutral,14119,0.0,2297406619,False
@onleaks xiaomi mi 9 impressive concept must visit ,xiaomi,@onleaks xiaomi mi 9 impressive concept must visit ,63,29,68,1083032549188763649,"Delhi, India",Dheeraj Budhori,@OnLeaks Xiaomi Mi 9 Impressive Concept Must Visit https://t.co/gKSDjHtyNG,1.0,Wed Jan 09 16:07:36 +0000 2019,KDBVERSATILE,positive,198,1.0,513983375,False
"#xiaomiairdots
#airdotspro
#mi
new article posted check now
",xiaomi,"#xiaomiairdots
#airdotspro
#mi
new article posted check now
",97,3,16,1083032693447614464,India,Technical Nipun,"#XiaomiAirdots
#AirdotsPro
#mi
New article posted check now
https://t.co/Qr1GgDodaY",0.13636363636363635,Wed Jan 09 16:08:10 +0000 2019,nipun_technical,positive,88,0.45454545454545453,1022525597409411079,False
"xiaomi redmi note 5 pro price in india cut, now starts at rs. 12,999 ",xiaomi,"xiaomi redmi note 5 pro price in india cut, now starts at rs. 12,999 ",0,2,14,1083032772799852544,Yellamanchilli,Srinivas,"Xiaomi Redmi Note 5 Pro Price in India Cut, Now Starts at Rs. 12,999 https://t.co/BfI9Hh6hU2",0.0,Wed Jan 09 16:08:29 +0000 2019,Sriniva43487900,neutral,5418,0.0,880228909752569856,False
"scooter electric skateboard luggage rack for xiaomi m365
product link (buy here): amazing price!  ",xiaomi,"scooter electric skateboard luggage rack for xiaomi m365
product link (buy here): amazing price!  ",7,7,51,1083032958871703552,,New Products,"Scooter Electric Skateboard Luggage Rack for Xiaomi M365
Product link (buy here): Amazing price! 👉 https://t.co/71b5L9d3i0",0.7500000000000001,Wed Jan 09 16:09:13 +0000 2019,LiveGaming201,positive,2665,0.9,1004056903247368193,False
"i liked a @youtube video  xiaomi mi 9,walking car,poco f1 big update,oppo r15 pro india,samsung 8k tv,whatsapp",xiaomi,"i liked a @youtube video  xiaomi mi 9,walking car,poco f1 big update,oppo r15 pro india,samsung 8k tv,whatsapp",363,12,105,1083033089113235456,Pune,Tohidul Saikh,"I liked a @YouTube video https://t.co/zc7s8gzGOD Xiaomi Mi 9,Walking Car,Poco F1 Big Update,Oppo R15 Pro India,Samsung 8K Tv,Whatsapp",0.3,Wed Jan 09 16:09:44 +0000 2019,tohidsaikh,positive,1792,0.45,196401624,False
"solid browsing:
why are top and bottom bezels necessary for browsing performance?
these bezels hold larger antenna ",xiaomi,"solid browsing:
why are top and bottom bezels necessary for browsing performance?
these bezels hold larger antenna ",5554,12602,11476,1083033149292986368,Nepal,Brainpage Module,"Solid Browsing:
Why are top and bottom bezels necessary for browsing performance?
These bezels hold larger antenna… https://t.co/eNVzNdDhwu",0.125,Wed Jan 09 16:09:59 +0000 2019,Learnography,positive,15090,0.525,2330598864,False
tech news#0030/xiaomi mi9/walking car/oppo r15 pro/xiaomi shark black/whatsapp fingerprint...:  via @youtube,xiaomi,tech news#0030/xiaomi mi9/walking car/oppo r15 pro/xiaomi shark black/whatsapp fingerprint...:  via @youtube,24,3,49,1083033172328226818,"नागौर, भारत",Technical Kasana,Tech News#0030/Xiaomi Mi9/Walking Car/Oppo R15 Pro/Xiaomi Shark black/WhatsApp Fingerprint...: https://t.co/XKpZ60VVgd via @YouTube,0.0,Wed Jan 09 16:10:04 +0000 2019,TechnicalKasana,neutral,74,0.0,1059171079208366081,False
18% + 5.79$ for xiaomi smartmi humidifier air dampener aroma with coupon cafago ww -  - coup ,xiaomi,18% + 5.79$ for xiaomi smartmi humidifier air dampener aroma with coupon cafago ww -  - coup ,0,11,0,1083033198500540417,भारत,Couponing.nu,18% + 5.79$ for Xiaomi Smartmi Humidifier Air Dampener Aroma with Coupon Cafago WW - https://t.co/twPxKubdl2 - Coup… https://t.co/lvompdo4mb,0.0,Wed Jan 09 16:10:10 +0000 2019,Couponing_nu,neutral,10986,0.0,988691764096708608,False
"@xiaomi i would just slide for days. not turning it on, just sliding and being happy haha.",xiaomi,"@xiaomi i would just slide for days. not turning it on, just sliding and being happy haha.",2,0,36,1083033206163755008,,LewisCIS,"@xiaomi I would just slide for days. Not turning it on, just sliding and being happy haha.",0.5,Wed Jan 09 16:10:12 +0000 2019,cis_lewis,positive,20,0.65,1055089024736608256,False
