TextBlob,brand,clean,favourites_count,followers_count,friends_count,id,location,name,orig,polarity,pubdate,screen_name,sentiment,statuses_count,subjectivity,user_id,verified
"on the 1st day investors were permitted to sell shares, xiaomi stock dropped 7% in hong kong to reach a record low. ",xiaomi,"on the 1st day investors were permitted to sell shares, xiaomi stock dropped 7% in hong kong to reach a record low. ",2,4823,644,1082984968807219200,Worldwide,Day Trading Academy,"On the 1st day investors were permitted to sell shares, Xiaomi stock dropped 7% in Hong Kong to reach a record low.… https://t.co/TpqhR7WEaz",0.0,Wed Jan 09 12:58:32 +0000 2019,DTradingAcademy,neutral,39342,0.3,535913183,False
"on the 1st day some investors were permitted to sell shares, xiaomi stock dropped 7% in hong kong to reach a record ",xiaomi,"on the 1st day some investors were permitted to sell shares, xiaomi stock dropped 7% in hong kong to reach a record ",2,4823,644,1082985292636848128,Worldwide,Day Trading Academy,"On the 1st day some investors were permitted to sell shares, Xiaomi stock dropped 7% in Hong Kong to reach a record… https://t.co/MNiJHia20R",0.0,Wed Jan 09 12:59:49 +0000 2019,DTradingAcademy,neutral,39343,0.0,535913183,False
"#xiaomimiplay 6gb ram #xiaomimiplayprice and #xiaomimiplayspecification
 ",xiaomi,"#xiaomimiplay 6gb ram #xiaomimiplayprice and #xiaomimiplayspecification
 ",1883,4618,3976,1083058125635272704,,mobile with prices,"#XiaomiMiPlay 6GB RAM #XiaomiMiPlayPrice and #XiaomiMiPlayspecification
https://t.co/H5Dmk8xOlo https://t.co/xUQ5k41LUw",0.0,Wed Jan 09 17:49:14 +0000 2019,Mobile78000,neutral,2618,0.0,2917661191,False
"great deal. check now!
bluetooth waterproof wireless xiaomi mijia electric smart toothbrush 
$70.99  
 worldwide ",xiaomi,"great deal. check now!
bluetooth waterproof wireless xiaomi mijia electric smart toothbrush 
$70.99  
 worldwide ",0,4458,1,1083057762056224771,,WoopHerb,"Great Deal. Check Now!
Bluetooth Waterproof Wireless Xiaomi Mijia Electric Smart Toothbrush 
$70.99 😍 
👉 Worldwide… https://t.co/RWLcplvM8v",0.6071428571428571,Wed Jan 09 17:47:47 +0000 2019,WoopHerb_com,positive,257,0.6964285714285714,755767815773323264,False
what a fantastic deal. #takeallmymoney #xiaomi #mimix2s,xiaomi,what a fantastic deal. #takeallmymoney #xiaomi #mimix2s,4912,4270,2277,1083034337002500097,"ÜT: 3.1136111,101.6893413",vernieman,What a fantastic deal. #takeallmymoney #xiaomi #mimix2s,0.4,Wed Jan 09 16:14:42 +0000 2019,vernieman,positive,78278,0.9,7508602,False
xiaomi buys tiny share in blackberry phone maker tcl to spur collaboration ,xiaomi,xiaomi buys tiny share in blackberry phone maker tcl to spur collaboration ,1245,4085,4466,1083047951553974272,Peterborough,Darren Fower #Tzar,Xiaomi buys tiny share in Blackberry phone maker TCL to spur collaboration https://t.co/CIrFqahnEK,0.0,Wed Jan 09 17:08:48 +0000 2019,DarrenFowerTzar,neutral,62563,0.5,538164008,False
"if you can fold it once, why not fold it twice? xiaomi may be working on a tri-folding tablet-phone hybrid. ",xiaomi,"if you can fold it once, why not fold it twice? xiaomi may be working on a tri-folding tablet-phone hybrid. ",263,4050,1982,1083034456078934016,LDN | NYC | SFO | ATX,Beyond,"If you can fold it once, why not fold it twice? Xiaomi may be working on a tri-folding tablet-phone hybrid.… https://t.co/1LhYFKhOzc",0.0,Wed Jan 09 16:15:10 +0000 2019,beyond,neutral,4871,0.0,183142743,False
"#news xiaomi introdu#ces mi box 4 if, a set-top-box from 24   ",xiaomi,"#news xiaomi introdu#ces mi box 4 if, a set-top-box from 24   ",263,4044,5977,1082999798708535296,Web,BitFeed 🚀,"#news Xiaomi introdu#ces Mi Box 4 IF, a set-top-box from 24 €  https://t.co/y9Wlwy7VOO",0.0,Wed Jan 09 13:57:27 +0000 2019,BitFeedCO,neutral,858780,0.0,3359131565,False
#news xiaomi mi a1: patch january 2019 and to fix wi-fi and 4g network ,xiaomi,#news xiaomi mi a1: patch january 2019 and to fix wi-fi and 4g network ,263,4044,5977,1083029784454668290,Web,BitFeed 🚀,#news Xiaomi Mi A1: patch January 2019 and to fix Wi-Fi and 4G network https://t.co/ZoF4Tp1GgU,0.0,Wed Jan 09 15:56:36 +0000 2019,BitFeedCO,neutral,858797,0.0,3359131565,False
@vivek_sadiram thank you but these pics are from xiaomi official website so no need to credit me :),xiaomi,@vivek_sadiram thank you but these pics are from xiaomi official website so no need to credit me :),7317,4026,171,1083048637930881025,"Gurgaon, India",Ishan Agarwal,@Vivek_Sadiram Thank you but these pics are from Xiaomi official website so no need to credit me :),0.5,Wed Jan 09 17:11:32 +0000 2019,ishanagarwal24,positive,7405,1.0,711127250440052736,False
@vivek_sadiram no. this the device that will be launching tomorrow. xiaomi officially released these pics,xiaomi,@vivek_sadiram no. this the device that will be launching tomorrow. xiaomi officially released these pics,7316,4023,171,1083037198453260288,"Gurgaon, India",Ishan Agarwal,@Vivek_Sadiram No. This the device that will be launching tomorrow. Xiaomi officially released these pics,0.0,Wed Jan 09 16:26:04 +0000 2019,ishanagarwal24,neutral,7403,0.0,711127250440052736,False
@device_loop ask xiaomi haha... these are indeed the tvs launching tomorrow,xiaomi,@device_loop ask xiaomi haha... these are indeed the tvs launching tomorrow,7308,4011,171,1082996874523693056,"Gurgaon, India",Ishan Agarwal,@device_loop Ask Xiaomi haha... These are indeed the TVs launching tomorrow,0.2,Wed Jan 09 13:45:50 +0000 2019,ishanagarwal24,positive,7396,0.3,711127250440052736,False
huawei enjoy max vs xiaomi mi mix 2: will the enjoy max make a batter alternative? - click to continue =&gt;&gt; ,xiaomi,huawei enjoy max vs xiaomi mi mix 2: will the enjoy max make a batter alternative? - click to continue =&gt;&gt; ,7,3621,247,1082994897190150145,Africa,TechLector,Huawei Enjoy Max VS Xiaomi Mi Mix 2: Will The Enjoy Max Make a Batter Alternative? - CLICK TO CONTINUE =&gt;&gt;… https://t.co/LuqlIBl5TF,0.4,Wed Jan 09 13:37:59 +0000 2019,techlector,positive,16200,0.5,2614275211,False
@thetiaraann the series they announced is mid range. supposed to rival xiaomi's redmi series,xiaomi,@thetiaraann the series they announced is mid range. supposed to rival xiaomi's redmi series,1391,3617,951,1083075775052492800,Outchea ,Ryan,@TheTiaraAnn The series they announced is mid range. Supposed to rival xiaomi's redmi series,0.0,Wed Jan 09 18:59:22 +0000 2019,_theghettomonk,neutral,191631,0.0,25873558,False
smartdevil 3a fast typec cable fast charging usb c cable type-c data charger cord for samsung s8 s9 s7 note 8 9 xia ,xiaomi,smartdevil 3a fast typec cable fast charging usb c cable type-c data charger cord for samsung s8 s9 s7 note 8 9 xia ,2179,3251,3256,1082983569457401857,,Bought_Again,SmartDevil 3A Fast TypeC Cable Fast Charging USB C Cable Type-c Data Charger Cord For Samsung S8 S9 S7 Note 8 9 Xia… https://t.co/vF91DyUnpv,0.2,Wed Jan 09 12:52:58 +0000 2019,Bought_Again,positive,22484,0.6,34884490,False
smartdevil micro usb cable 2a fast charging data cable braided 90 degree usb charger cable for samsung huawei xiaom ,xiaomi,smartdevil micro usb cable 2a fast charging data cable braided 90 degree usb charger cable for samsung huawei xiaom ,2179,3251,3256,1082987941138481152,,Bought_Again,SmartDevil Micro USB Cable 2A Fast Charging Data Cable Braided 90 Degree USB Charger Cable For Samsung Huawei Xiaom… https://t.co/XlRz2Fed4W,0.2,Wed Jan 09 13:10:20 +0000 2019,Bought_Again,positive,22487,0.6,34884490,False
smartdevil type c cable fast charging usb c cable type-c data charger 90 degree cord for samsung s8 s9 xiaomi huawe ,xiaomi,smartdevil type c cable fast charging usb c cable type-c data charger 90 degree cord for samsung s8 s9 xiaomi huawe ,2179,3251,3256,1083004972227125248,,Bought_Again,SmartDevil Type C Cable Fast Charging USB C Cable Type-c Data Charger 90 Degree Cord For Samsung S8 S9 Xiaomi Huawe… https://t.co/IpLwOnzUXO,0.2,Wed Jan 09 14:18:01 +0000 2019,Bought_Again,positive,22498,0.6,34884490,False
smartdevil micro usb cable 3a fast charge data cable for samsung xiaomi tablet android mobile phone charging cord c ,xiaomi,smartdevil micro usb cable 3a fast charge data cable for samsung xiaomi tablet android mobile phone charging cord c ,2179,3250,3255,1083046777945755649,,Bought_Again,SmartDevil Micro USB Cable 3A Fast Charge Data Cable for Samsung Xiaomi Tablet Android Mobile Phone Charging Cord C… https://t.co/VbWGOtK1Lz,0.2,Wed Jan 09 17:04:08 +0000 2019,Bought_Again,positive,22523,0.6,34884490,False
smartdevil micro usb cable 3a fast data sync charging cable for samsung huawei xiaomi lg andriod microusb mobile ph ,xiaomi,smartdevil micro usb cable 3a fast data sync charging cable for samsung huawei xiaomi lg andriod microusb mobile ph ,2179,3249,3256,1083020510802444291,,Bought_Again,SmartDevil Micro USB Cable 3A Fast Data Sync Charging Cable For Samsung Huawei Xiaomi LG Andriod Microusb Mobile Ph… https://t.co/qxPzgIf303,0.2,Wed Jan 09 15:19:45 +0000 2019,Bought_Again,positive,22509,0.6,34884490,False
"we at xiaomi, have always built products with passion so that anyone who uses it, absolutely loves it. 
we put in t ",xiaomi,"we at xiaomi, have always built products with passion so that anyone who uses it, absolutely loves it. 
we put in t ",4439,2950,2275,1082996426966089729,Bangalore,Sudeep Sahu,"We at Xiaomi, have always built products with passion so that anyone who uses it, absolutely loves it. 
We put in t… https://t.co/G4wiE2QCS0",0.2,Wed Jan 09 13:44:03 +0000 2019,laurelsudeep,positive,7077,0.9,48673091,False
@yerbasicminhoe mine is a xiaomi and i really like ittttttt,xiaomi,@yerbasicminhoe mine is a xiaomi and i really like ittttttt,72852,2808,735,1082988157543555073,she/her,αρτεμη,@yerbasicminhoe Mine is a xiaomi and I really like ittttttt,0.2,Wed Jan 09 13:11:12 +0000 2019,jonejtwo,positive,61384,0.2,2684025395,False
"check out @exentric_s review of the pocophone f1 from xiaomi 

pocophone f1: unboxing &amp; first impressions ",xiaomi,"check out @exentric_s review of the pocophone f1 from xiaomi 

pocophone f1: unboxing &amp; first impressions ",3115,2749,753,1083063624380358656,Jijojia/Not in Japan,So now?,"Check out @eXentRic_’s review of the POCOPHONE F1 from Xiaomi 👇🏿

POCOPHONE F1: Unboxing &amp; First Impressions… https://t.co/1QtLa7nHqO",0.25,Wed Jan 09 18:11:05 +0000 2019,oreo_junkie,positive,56746,0.3333333333333333,32488018,False
"$slab xiaomi selects bluetooth mesh technology from silicon labs for new smart home products
from our stock news alerts app",xiaomi,"$slab xiaomi selects bluetooth mesh technology from silicon labs for new smart home products
from our stock news alerts app",0,2738,10,1082988782348132353,,$Stocknewsalerts,"$SLAB Xiaomi Selects Bluetooth Mesh Technology from Silicon Labs for New Smart Home Products
From our Stock News Alerts App",0.17532467532467533,Wed Jan 09 13:13:41 +0000 2019,Allstocknews,positive,761798,0.5487012987012987,2356524462,False
"xiaomi, asus, samsung and vivo have just cut prices on some of their most popular devices. here's the complete list: ",xiaomi,"xiaomi, asus, samsung and vivo have just cut prices on some of their most popular devices. here's the complete list: ",1883,2682,845,1082990027448082437,Mumbai,Pricebaba,"Xiaomi, ASUS, Samsung and Vivo have just cut prices on some of their most popular devices. Here's the complete list: https://t.co/qz47mIK6Da",0.4000000000000001,Wed Jan 09 13:18:38 +0000 2019,Pricebaba,positive,5704,0.6,395982349,False
"this is the best time to pick up the xiaomi redmi note 5 pro, which has received a permanent price drop of up to rs ",xiaomi,"this is the best time to pick up the xiaomi redmi note 5 pro, which has received a permanent price drop of up to rs ",1883,2682,845,1082990038118350848,Mumbai,Pricebaba,"This is the best time to pick up the Xiaomi Redmi Note 5 Pro, which has received a permanent price drop of up to Rs… https://t.co/ItdWtW2Is0",1.0,Wed Jan 09 13:18:40 +0000 2019,Pricebaba,positive,5707,0.3,395982349,False
"and lastly, the xiaomi mi a2 has received a permanent price drop by up to rs 3,000 ",xiaomi,"and lastly, the xiaomi mi a2 has received a permanent price drop by up to rs 3,000 ",1883,2682,845,1082990046020493312,Mumbai,Pricebaba,"And lastly, the Xiaomi Mi A2 has received a permanent price drop by up to Rs 3,000 https://t.co/ROwN9eRNrf",0.0,Wed Jan 09 13:18:42 +0000 2019,Pricebaba,neutral,5709,0.06666666666666667,395982349,False
xiaomi unveils the logo for the redmi brand  via @gsmarena_com,xiaomi,xiaomi unveils the logo for the redmi brand  via @gsmarena_com,4930,2658,4976,1083078194998231041,Dubai | دبي | Abuja | Lagos...,USMAN YUSUF™,Xiaomi unveils the logo for the Redmi brand https://t.co/tPa4TJrq3i via @gsmarena_com,0.0,Wed Jan 09 19:08:58 +0000 2019,ussmo,neutral,64023,0.0,209038505,False
xiaomi ceo briefly shows off redmi note 7 on video  via @gsmarena_com,xiaomi,xiaomi ceo briefly shows off redmi note 7 on video  via @gsmarena_com,4930,2656,4976,1083007507243696128,Dubai | دبي | Abuja | Lagos...,USMAN YUSUF™,Xiaomi CEO briefly shows off Redmi Note 7 on video https://t.co/tp4lB9uOTa via @gsmarena_com,0.0,Wed Jan 09 14:28:05 +0000 2019,ussmo,neutral,64015,0.3333333333333333,209038505,False
xiaomi buys tiny share in blackberry phone maker tcl to spur collaboration: xiaomi has  via @digitaltrends,xiaomi,xiaomi buys tiny share in blackberry phone maker tcl to spur collaboration: xiaomi has  via @digitaltrends,164,2540,86,1083086550131531777,"√α. в૯α૮ђ, √¡૨g¡ท¡α",ω๏๏∂y,Xiaomi buys tiny share in Blackberry phone maker TCL to spur collaboration: Xiaomi has… https://t.co/TESiUJUj4R via @DigitalTrends,0.0,Wed Jan 09 19:42:10 +0000 2019,CurrentSocials,neutral,1090464,0.5,318355178,False
"poco phone users get ready 
",xiaomi,"poco phone users get ready 
",187,2533,14,1083010800854261760,chennai,Geekytamizha,"Poco phone users get ready 😍
https://t.co/wlfHgYtpMB",0.2,Wed Jan 09 14:41:10 +0000 2019,Geekytamizha_,positive,1185,0.5,707914230410776577,False
"this is the first pic from my new xiaomi phone. it's a very grey day here in my #lurgan #garden, but this cheery ja ",xiaomi,"this is the first pic from my new xiaomi phone. it's a very grey day here in my #lurgan #garden, but this cheery ja ",29955,2495,1105,1083035474690740225,"Lurgan, Northern Ireland",Ian Malcolm,"This is the first pic from my new Xiaomi phone. It's a very grey day here in my #Lurgan #garden, but this cheery Ja… https://t.co/58j4hLxzmg",0.25534090909090906,Wed Jan 09 16:19:13 +0000 2019,Dr_Eoin_Malcolm,positive,10726,0.479469696969697,2331087830,False
focalprice: $6 off for xiaomi 70mai dash cam pro #focalprice ,xiaomi,focalprice: $6 off for xiaomi 70mai dash cam pro #focalprice ,1,2490,1576,1083029891967156224,NY,Best Coupon Online,Focalprice: $6 off for Xiaomi 70mai Dash Cam Pro #Focalprice https://t.co/e9OcFmJ0Rn,0.0,Wed Jan 09 15:57:02 +0000 2019,best_coupon,neutral,128942,0.0,181342308,False
"xiaomi's answer to apple air pods. 

here is airdots pro from xiaomi, a truly wireless earphones at an affordable p ",xiaomi,"xiaomi's answer to apple air pods. 

here is airdots pro from xiaomi, a truly wireless earphones at an affordable p ",5736,2456,466,1082991820836163585,,R',"Xiaomi's answer to Apple Air Pods. 

Here is AirDots Pro from Xiaomi, A truly wireless earphones at an affordable p… https://t.co/p9yL5IoN2f",0.0,Wed Jan 09 13:25:45 +0000 2019,Rawasen,neutral,38817,0.0,737287994,False
.xiaomi's airdots only cost $30 and work similarly to airpods ,xiaomi,.xiaomi's airdots only cost $30 and work similarly to airpods ,43,2345,342,1082991748626948101,Worldwide,Top News,.xiaomi's AirDots only cost $30 and work similarly to AirPods https://t.co/DJgBdxtdzi,0.0,Wed Jan 09 13:25:28 +0000 2019,TopTwts,neutral,149218,0.7,489044823,False
"$slab:

xiaomi selects bluetooth mesh technology from silicon labs for :

",xiaomi,"$slab:

xiaomi selects bluetooth mesh technology from silicon labs for :

",0,2333,9,1082989907021348864,United States,StockNewsWires,"$SLAB:

Xiaomi Selects Bluetooth Mesh Technology from Silicon Labs for …:

https://t.co/h2gfOuMOxP",0.0,Wed Jan 09 13:18:09 +0000 2019,StockNewsWires,neutral,440765,0.0,2341445778,False
paranoid android pie roms out for latest xiaomismartphones ,xiaomi,paranoid android pie roms out for latest xiaomismartphones ,51,2301,2290,1083061582559621121,South Africa,Tech-Chat,Paranoid Android Pie ROMs out for latest Xiaomi smartphones https://t.co/81EQ6BaMg1,0.5,Wed Jan 09 18:02:58 +0000 2019,tech_ch4t,positive,20623,0.9,3401184693,False
(xiaomi mi mix 3 review) has been published on looking for it news -  ,xiaomi,(xiaomi mi mix 3 review) has been published on looking for it news -  ,2,2094,4927,1083079500567666689,,Muawia IT News,(Xiaomi Mi Mix 3 review) has been published on Looking For IT News - https://t.co/jSaqE56Ag9 https://t.co/Lyf0Ph79VS,0.0,Wed Jan 09 19:14:10 +0000 2019,MuawiaTechno,neutral,6551,0.0,986135203520352256,False
"@bigpsfan @5abik if you really want xiaomi, i guess they only have two models at this range: pocophone and mi8 se.",xiaomi,"@bigpsfan @5abik if you really want xiaomi, i guess they only have two models at this range: pocophone and mi8 se.",1052,2087,98,1083063708648198145,,Kazi Mahbub,"@bigpsfan @5abik if you really want Xiaomi, I guess they only have two models at this range: Pocophone and Mi8 SE.",0.1,Wed Jan 09 18:11:25 +0000 2019,kmmbd,positive,82309,0.6,336418399,False
xiaomi ceo briefly shows off redmi note 7 on video ,xiaomi,xiaomi ceo briefly shows off redmi note 7 on video ,37053,2021,2261,1083066952170553344,Greece,PM_GR,Xiaomi CEO briefly shows off Redmi Note 7 on video https://t.co/9NTEEU4Hsh,0.0,Wed Jan 09 18:24:18 +0000 2019,PanosM_GR,neutral,137123,0.3333333333333333,298442566,False
"@favoritbookshop portable charger, xiaomi mi slim power bank pro 10 now meets your monitoring criteria.   ",xiaomi,"@favoritbookshop portable charger, xiaomi mi slim power bank pro 10 now meets your monitoring criteria.   ",0,1898,1,1083025297786720257,Internet,Keepa.com Notifier,"@favoritbookshop Portable Charger, Xiaomi Mi Slim Power Bank Pro 10… now meets your monitoring criteria.  ✜ https://t.co/laba3d8TE7",0.0,Wed Jan 09 15:38:47 +0000 2019,Keepa_Notifier,neutral,1874768,0.0,336829873,False
xiaomi buys tiny share in blackberry phone maker tcl to spur collaboration  via ,xiaomi,xiaomi buys tiny share in blackberry phone maker tcl to spur collaboration  via ,1096,1844,2886,1083057723934212096,,Digital Daily,Xiaomi buys tiny share in Blackberry phone maker TCL to spur collaboration https://t.co/CCLYW3mRmQ via… https://t.co/TAIUyWmH3i,0.0,Wed Jan 09 17:47:38 +0000 2019,digitaltechnow,neutral,23914,0.5,4167090570,False
"@m_offat @mashable from  what i know, xiaomi have no physical shops anywhere... their devices are cheap coz they do ",xiaomi,"@m_offat @mashable from  what i know, xiaomi have no physical shops anywhere... their devices are cheap coz they do ",37670,1809,1697,1083020649080213504,Remote location,spazzle shelby,"@m_offat @mashable From  what I know, Xiaomi have no physical shops anywhere... Their devices are cheap coz they do… https://t.co/thVoqNwmKs",0.2,Wed Jan 09 15:20:18 +0000 2019,spazzle_,positive,149724,0.4214285714285714,41331829,False
this phone! xiaomi mi8 --  ,xiaomi,this phone! xiaomi mi8 --  ,37670,1809,1697,1083026664064536577,Remote location,spazzle shelby,this phone! Xiaomi Mi8 -- https://t.co/ukpCfybndy https://t.co/59qA4Ggp2T,0.0,Wed Jan 09 15:44:13 +0000 2019,spazzle_,neutral,149725,0.0,41331829,False
